database_name,schema_name,table_name,column_name,column_type,column_description,nullable,remarks
hospital_dw,dwd,inpatient_record_01,blood_transfusion_record,text,输血记录摘要。业务域：住院病历。测试批次：01,NO,
hospital_dw,ods,inpatient_record_01,allergy_history,text,患者过敏史。业务域：住院病历。测试批次：01,YES,
hospital_dw,dwd,inpatient_record_01,nursing_notes,text,护理记录内容。业务域：住院病历。测试批次：01,NO,
hospital_dw,dwd,medical_order_01,order_id_backup,varchar,医嘱编号。业务域：医嘱处方。测试批次：01,NO,
hospital_dw,ods,medical_order_01,drug_name,varchar,药品名称。业务域：医嘱处方。测试批次：01,NO,
hospital_dw,dwd,medical_order_01,dosage,varchar,用药剂量。业务域：医嘱处方。测试批次：01,YES,
hospital_dw,dwd,medical_order_01,frequency,varchar,用药频次。业务域：医嘱处方。测试批次：01,NO,
hospital_dw,ods,medical_order_01,prescription_text,text,处方明细文本。业务域：医嘱处方。测试批次：01,NO,
hospital_dw,dwd,medical_order_01,pharmacist_review,text,药师审核意见。业务域：医嘱处方。测试批次：01,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,lab_result_01,lab_item_name,varchar,检验项目名称。业务域：检验检查。测试批次：01,YES,
hospital_dw,ods,lab_result_01,lab_result_value,varchar,检验结果值。业务域：检验检查。测试批次：01,NO,
hospital_dw,dwd,lab_result_02,reference_range,varchar,参考范围。业务域：检验检查。测试批次：02,NO,
hospital_dw,dwd,lab_result_02,abnormal_flag,varchar,异常标识。业务域：检验检查。测试批次：02,NO,
hospital_dw,ods,lab_result_02,sample_type,varchar,样本类型。业务域：检验检查。测试批次：02,YES,
hospital_dw,dwd,lab_result_02,report_time_backup,datetime,检验报告时间。业务域：检验检查。测试批次：02,NO,
hospital_dw,dwd,imaging_exam_02,exam_part,varchar,检查部位。业务域：影像检查。测试批次：02,NO,
hospital_dw,ods,imaging_exam_02,imaging_finding,text,,NO,
hospital_dw,dwd,imaging_exam_02,imaging_diagnosis,text,影像诊断结论。业务域：影像检查。测试批次：02,YES,
hospital_dw,dwd,imaging_exam_02,dicom_uid,varchar,影像文件唯一标识。业务域：影像检查。测试批次：02,NO,
hospital_dw,ods,imaging_exam_02,exam_device,varchar,检查设备名称。业务域：影像检查。测试批次：02,NO,
hospital_dw,dwd,insurance_settlement_02,settlement_id,varchar,医保结算编号。业务域：医保结算。测试批次：02,NO,
hospital_dw,dwd,insurance_settlement_02,insurance_type,varchar,医保类型。业务域：医保结算。测试批次：02,YES,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,ods,insurance_settlement_02,total_amount,decimal,医疗费用总金额。业务域：医保结算。测试批次：02,NO,
hospital_dw,dwd,insurance_settlement_02,insurance_amount,decimal,医保支付金额。业务域：医保结算。测试批次：02,NO,
hospital_dw,dwd,insurance_settlement_02,self_pay_amount,decimal,个人自付金额。业务域：医保结算。测试批次：02,NO,
hospital_dw,ods,insurance_settlement_02,settlement_time_backup,datetime,医保结算时间。业务域：医保结算。测试批次：02,YES,
hospital_dw,dwd,public_health_followup_02,followup_id,varchar,公共卫生随访编号。业务域：公共卫生随访。测试批次：02,NO,
hospital_dw,dwd,public_health_followup_02,chronic_disease_type,varchar,慢病类型。业务域：公共卫生随访。测试批次：02,NO,
hospital_dw,ods,public_health_followup_02,blood_pressure,varchar,血压记录。业务域：公共卫生随访。测试批次：02,NO,
hospital_dw,dwd,public_health_followup_02,blood_glucose,varchar,血糖记录。业务域：公共卫生随访。测试批次：02,YES,
hospital_dw,dwd,public_health_followup_02,mental_health_status,text,心理健康状态描述。业务域：公共卫生随访。测试批次：02,NO,
hospital_dw,ods,public_health_followup_02,followup_notes,text,随访备注。业务域：公共卫生随访。测试批次：02,NO,
hospital_dw,dwd,staff_info_02,staff_id,varchar,医务人员编号。业务域：医务人员。测试批次：02,NO,
hospital_dw,dwd,staff_info_02,staff_name,varchar,,YES,
hospital_dw,ods,staff_info_02,practice_certificate_no,varchar,执业资格证书编号。业务域：医务人员。测试批次：02,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,staff_info_02,department,varchar,所属科室。业务域：医务人员。测试批次：02,NO,
hospital_dw,dwd,staff_info_02,staff_phone_backup,varchar,医务人员联系电话。业务域：医务人员。测试批次：02,NO,
hospital_dw,ods,staff_info_02,performance_score,decimal,绩效考核分数。业务域：医务人员。测试批次：02,YES,
hospital_dw,dwd,system_audit_log_02,log_id,varchar,系统日志编号。业务域：系统审计。测试批次：02,NO,
hospital_dw,dwd,system_audit_log_02,operator_id,varchar,操作人账号。业务域：系统审计。测试批次：02,NO,
hospital_dw,ods,system_audit_log_02,operation_type,varchar,操作类型。业务域：系统审计。测试批次：02,NO,
hospital_dw,dwd,system_audit_log_02,operation_time,datetime,操作时间。业务域：系统审计。测试批次：02,YES,
hospital_dw,dwd,system_audit_log_02,ip_address,varchar,访问 IP 地址。业务域：系统审计。测试批次：02,NO,
hospital_dw,ods,system_audit_log_02,device_id,varchar,访问设备标识。业务域：系统审计。测试批次：02,NO,
hospital_dw,dwd,internet_health_service_02,online_consultation_id,varchar,互联网问诊编号。业务域：互联网医疗。测试批次：02,NO,
hospital_dw,dwd,internet_health_service_02,consultation_text,text,在线问诊交流文本。业务域：互联网医疗。测试批次：02,YES,
hospital_dw,ods,internet_health_service_02,remote_diagnosis,text,远程会诊诊断意见。业务域：互联网医疗。测试批次：02,NO,
hospital_dw,dwd,internet_health_service_02,drug_delivery_address_backup,varchar,互联网药品配送地址。业务域：互联网医疗。测试批次：02,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,internet_health_service_02,online_payment_no,varchar,在线支付流水号。业务域：互联网医疗。测试批次：02,NO,
hospital_dw,ods,research_dataset_02,research_subject_id,varchar,科研受试者编号。业务域：医学研究。测试批次：02,YES,
hospital_dw,dwd,research_dataset_02,gene_variant,text,,NO,
hospital_dw,dwd,research_dataset_02,clinical_trial_group,varchar,临床试验分组。业务域：医学研究。测试批次：02,NO,
hospital_dw,ods,research_dataset_02,sample_barcode,varchar,生物样本条码。业务域：医学研究。测试批次：02,NO,
hospital_dw,dwd,research_dataset_02,deidentified_note,text,脱敏后的研究备注。业务域：医学研究。测试批次：02,YES,
hospital_dw,dwd,patient_profile_02,patient_id,varchar,患者唯一编号，用于院内系统识别患者身份。业务域：患者基本信息。测试批次：02,NO,
hospital_dw,ods,patient_profile_02,patient_name,varchar,患者姓名，用于医疗服务身份确认。业务域：患者基本信息。测试批次：02,NO,
hospital_dw,dwd,patient_profile_02,id_card_no,varchar,患者身份证件号码。业务域：患者基本信息。测试批次：02,NO,
hospital_dw,dwd,patient_profile_02,phone_number,varchar,患者联系电话。业务域：患者基本信息。测试批次：02,YES,
hospital_dw,ods,patient_profile_02,home_address_backup,varchar,患者居住地址。业务域：患者基本信息。测试批次：02,NO,
hospital_dw,dwd,patient_profile_02,birth_date,date,患者出生日期。业务域：患者基本信息。测试批次：02,NO,
hospital_dw,dwd,patient_profile_02,guardian_name,varchar,未成年人监护人姓名。业务域：患者基本信息。测试批次：02,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,ods,patient_profile_02,emergency_contact,varchar,紧急联系人信息。业务域：患者基本信息。测试批次：02,YES,
hospital_dw,dwd,outpatient_visit_02,visit_no,varchar,门诊就诊流水号。业务域：门诊就诊。测试批次：02,NO,
hospital_dw,dwd,outpatient_visit_02,chief_complaint,text,患者主诉内容。业务域：门诊就诊。测试批次：02,NO,
hospital_dw,ods,outpatient_visit_02,diagnosis_result,text,门诊诊断结果。业务域：门诊就诊。测试批次：02,NO,
hospital_dw,dwd,outpatient_visit_02,treatment_plan,text,医生制定的治疗方案。业务域：门诊就诊。测试批次：02,YES,
hospital_dw,dwd,outpatient_visit_02,doctor_name,varchar,接诊医生姓名。业务域：门诊就诊。测试批次：02,NO,
hospital_dw,ods,outpatient_visit_02,department_name,varchar,,NO,
hospital_dw,dwd,outpatient_visit_02,visit_time,datetime,门诊就诊时间。业务域：门诊就诊。测试批次：02,NO,
hospital_dw,dwd,inpatient_record_02,admission_no_backup,varchar,住院号。业务域：住院病历。测试批次：02,YES,
hospital_dw,ods,inpatient_record_02,admission_diagnosis,text,入院诊断信息。业务域：住院病历。测试批次：02,NO,
hospital_dw,dwd,inpatient_record_02,discharge_diagnosis,text,出院诊断信息。业务域：住院病历。测试批次：02,NO,
hospital_dw,dwd,inpatient_record_02,surgery_record,text,手术过程记录。业务域：住院病历。测试批次：02,NO,
hospital_dw,ods,inpatient_record_02,blood_transfusion_record,text,输血记录摘要。业务域：住院病历。测试批次：02,YES,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,inpatient_record_02,allergy_history,text,患者过敏史。业务域：住院病历。测试批次：02,NO,
hospital_dw,dwd,inpatient_record_02,nursing_notes,text,护理记录内容。业务域：住院病历。测试批次：02,NO,
hospital_dw,ods,medical_order_02,order_id,varchar,医嘱编号。业务域：医嘱处方。测试批次：02,NO,
hospital_dw,dwd,medical_order_02,drug_name,varchar,药品名称。业务域：医嘱处方。测试批次：02,YES,
hospital_dw,dwd,medical_order_02,dosage,varchar,用药剂量。业务域：医嘱处方。测试批次：02,NO,
hospital_dw,ods,medical_order_02,frequency,varchar,用药频次。业务域：医嘱处方。测试批次：02,NO,
hospital_dw,dwd,medical_order_02,prescription_text_backup,text,处方明细文本。业务域：医嘱处方。测试批次：02,NO,
hospital_dw,dwd,medical_order_02,pharmacist_review,text,药师审核意见。业务域：医嘱处方。测试批次：02,YES,
hospital_dw,ods,lab_result_02,lab_item_name,varchar,检验项目名称。业务域：检验检查。测试批次：02,NO,
hospital_dw,dwd,lab_result_02,lab_result_value,varchar,检验结果值。业务域：检验检查。测试批次：02,NO,
hospital_dw,dwd,lab_result_02,reference_range,varchar,,NO,
hospital_dw,ods,lab_result_02,abnormal_flag,varchar,异常标识。业务域：检验检查。测试批次：02,YES,
hospital_dw,dwd,lab_result_02,sample_type,varchar,样本类型。业务域：检验检查。测试批次：02,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,lab_result_02,report_time,datetime,检验报告时间。业务域：检验检查。测试批次：02,NO,
hospital_dw,ods,imaging_exam_02,exam_part,varchar,检查部位。业务域：影像检查。测试批次：02,NO,
hospital_dw,dwd,imaging_exam_02,imaging_finding,text,影像所见描述。业务域：影像检查。测试批次：02,YES,
hospital_dw,dwd,imaging_exam_02,imaging_diagnosis,text,影像诊断结论。业务域：影像检查。测试批次：02,NO,
hospital_dw,ods,imaging_exam_02,dicom_uid_backup,varchar,影像文件唯一标识。业务域：影像检查。测试批次：02,NO,
hospital_dw,dwd,imaging_exam_02,exam_device,varchar,检查设备名称。业务域：影像检查。测试批次：02,NO,
hospital_dw,dwd,insurance_settlement_02,settlement_id,varchar,医保结算编号。业务域：医保结算。测试批次：02,YES,
hospital_dw,ods,insurance_settlement_02,insurance_type,varchar,医保类型。业务域：医保结算。测试批次：02,NO,
hospital_dw,dwd,insurance_settlement_02,total_amount,decimal,医疗费用总金额。业务域：医保结算。测试批次：02,NO,
hospital_dw,dwd,insurance_settlement_02,insurance_amount,decimal,医保支付金额。业务域：医保结算。测试批次：02,NO,
hospital_dw,ods,insurance_settlement_02,self_pay_amount,decimal,个人自付金额。业务域：医保结算。测试批次：02,YES,
hospital_dw,dwd,insurance_settlement_02,settlement_time,datetime,医保结算时间。业务域：医保结算。测试批次：02,NO,
hospital_dw,dwd,public_health_followup_02,followup_id,varchar,公共卫生随访编号。业务域：公共卫生随访。测试批次：02,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,ods,public_health_followup_02,chronic_disease_type,varchar,慢病类型。业务域：公共卫生随访。测试批次：02,NO,
hospital_dw,dwd,public_health_followup_02,blood_pressure,varchar,,YES,
hospital_dw,dwd,public_health_followup_02,blood_glucose_backup,varchar,血糖记录。业务域：公共卫生随访。测试批次：02,NO,
